-227.6,0.092
-227.2,0.092
-226.8,0.092
-226.4,0.092
-226.0,0.096
-225.6,0.092
-225.2,0.096
-224.8,0.092
-224.4,0.088
-224.0,0.1
-223.6,0.104
-223.2,0.1
-222.8,0.096
-222.4,0.1
-222.0,0.108
-221.6,0.112
-221.2,0.112
-220.8,0.12
-220.4,0.112
-220.0,0.116
-219.6,0.116
-219.2,0.116
-218.8,0.116
-218.4,0.12
-218.0,0.108
-217.6,0.104
-217.2,0.108
-216.8,0.112
-216.4,0.108
-216.0,0.104
-215.6,0.108
-215.2,0.108
-214.8,0.1
-214.4,0.112
-214.0,0.112
-213.6,0.112
-213.2,0.108
-212.8,0.112
-212.4,0.108
-212.0,0.112
-211.6,0.12
-211.2,0.12
-210.8,0.116
-210.4,0.12
-210.0,0.12
-209.6,0.12
-209.2,0.116
-208.8,0.116
-208.4,0.116
-208.0,0.112
-207.6,0.108
-207.2,0.116
-206.8,0.112
-206.4,0.116
-206.0,0.104
-205.6,0.1
-205.2,0.1
-204.8,0.104
-204.4,0.108
-204.0,0.108
-203.6,0.104
-203.2,0.108
-202.8,0.104
-202.4,0.096
-202.0,0.096
-201.6,0.1
-201.2,0.092
-200.8,0.092
-200.4,0.096
-200.0,0.112
-199.6,0.116
-199.2,0.112
-198.8,0.108
-198.4,0.096
-198.0,0.1
-197.6,0.1
-197.2,0.104
-196.8,0.104
-196.4,0.104
-196.0,0.108
-195.6,0.104
-195.2,0.112
-194.8,0.116
-194.4,0.112
-194.0,0.116
-193.6,0.112
-193.2,0.108
-192.8,0.108
-192.4,0.116
-192.0,0.116
-191.6,0.116
-191.2,0.112
-190.8,0.116
-190.4,0.12
-190.0,0.116
-189.6,0.12
-189.2,0.12
-188.8,0.12
-188.4,0.116
-188.0,0.108
-187.6,0.108
-187.2,0.104
-186.8,0.1
-186.4,0.1
-186.0,0.096
-185.6,0.092
-185.2,0.1
-184.8,0.096
-184.4,0.104
-184.0,0.108
-183.6,0.112
-183.2,0.104
-182.8,0.096
-182.4,0.096
-182.0,0.096
-181.6,0.096
-181.2,0.1
-180.8,0.116
-180.4,0.12
-180.0,0.12
-179.6,0.128
-179.2,0.124
-178.8,0.12
-178.4,0.112
-178.0,0.104
-177.6,0.1
-177.2,0.104
-176.8,0.104
-176.4,0.108
-176.0,0.108
-175.6,0.108
-175.2,0.108
-174.8,0.096
-174.4,0.092
-174.0,0.084
-173.6,0.08
-173.2,0.076
-172.8,0.076
-172.4,0.076
-172.0,0.076
-171.6,0.076
-171.2,0.08
-170.8,0.084
-170.4,0.08
-170.0,0.088
-169.6,0.088
-169.2,0.096
-168.8,0.1
-168.4,0.104
-168.0,0.116
-167.6,0.12
-167.2,0.124
-166.8,0.128
-166.4,0.136
-166.0,0.136
-165.6,0.136
-165.2,0.132
-164.8,0.128
-164.4,0.132
-164.0,0.124
-163.6,0.128
-163.2,0.124
-162.8,0.124
-162.4,0.12
-162.0,0.116
-161.6,0.116
-161.2,0.112
-160.8,0.104
-160.4,0.096
-160.0,0.1
-159.6,0.1
-159.2,0.1
-158.8,0.112
-158.4,0.116
-158.0,0.108
-157.6,0.1
-157.2,0.092
-156.8,0.092
-156.4,0.088
-156.0,0.092
-155.6,0.092
-155.2,0.088
-154.8,0.096
-154.4,0.092
-154.0,0.088
-153.6,0.092
-153.2,0.092
-152.8,0.092
-152.4,0.088
-152.0,0.088
-151.6,0.096
-151.2,0.1
-150.8,0.096
-150.4,0.1
-150.0,0.104
-149.6,0.1
-149.2,0.1
-148.8,0.1
-148.4,0.104
-148.0,0.112
-147.6,0.104
-147.2,0.104
-146.8,0.1
-146.4,0.1
-146.0,0.112
-145.6,0.108
-145.2,0.112
-144.8,0.108
-144.4,0.108
-144.0,0.1
-143.6,0.1
-143.2,0.112
-142.8,0.116
-142.4,0.112
-142.0,0.108
-141.6,0.112
-141.2,0.116
-140.8,0.112
-140.4,0.112
-140.0,0.104
-139.6,0.104
-139.2,0.104
-138.8,0.108
-138.4,0.108
-138.0,0.108
-137.6,0.104
-137.2,0.096
-136.8,0.092
-136.4,0.096
-136.0,0.092
-135.6,0.092
-135.2,0.088
-134.8,0.088
-134.4,0.088
-134.0,0.084
-133.6,0.088
-133.2,0.088
-132.8,0.084
-132.4,0.088
-132.0,0.088
-131.6,0.092
-131.2,0.096
-130.8,0.1
-130.4,0.1
-130.0,0.108
-129.6,0.104
-129.2,0.1
-128.8,0.104
-128.4,0.108
-128.0,0.116
-127.6,0.112
-127.2,0.112
-126.8,0.116
-126.4,0.116
-126.0,0.116
-125.6,0.12
-125.2,0.116
-124.8,0.108
-124.4,0.108
-124.0,0.108
-123.6,0.116
-123.2,0.128
-122.8,0.12
-122.4,0.12
-122.0,0.12
-121.6,0.116
-121.2,0.116
-120.8,0.112
-120.4,0.116
-120.0,0.116
-119.6,0.112
-119.2,0.108
-118.8,0.12
-118.4,0.12
-118.0,0.124
-117.6,0.12
-117.2,0.104
-116.8,0.108
-116.4,0.104
-116.0,0.1
-115.6,0.104
-115.2,0.108
-114.8,0.104
-114.4,0.096
-114.0,0.092
-113.6,0.092
-113.2,0.088
-112.8,0.08
-112.4,0.084
-112.0,0.084
-111.6,0.084
-111.2,0.092
-110.8,0.096
-110.4,0.092
-110.0,0.096
-109.6,0.096
-109.2,0.096
-108.8,0.1
-108.4,0.1
-108.0,0.104
-107.6,0.104
-107.2,0.116
-106.8,0.116
-106.4,0.116
-106.0,0.108
-105.6,0.108
-105.2,0.108
-104.8,0.104
-104.4,0.108
-104.0,0.104
-103.6,0.108
-103.2,0.104
-102.8,0.108
-102.4,0.112
-102.0,0.116
-101.6,0.116
-101.2,0.112
-100.8,0.112
-100.4,0.116
-100.0,0.116
-99.6,0.124
-99.2,0.128
-98.8,0.132
-98.4,0.136
-98.0,0.14
-97.6,0.136
-97.2,0.136
-96.8,0.14
-96.4,0.14
-96.0,0.136
-95.6,0.136
-95.2,0.14
-94.8,0.14
-94.4,0.132
-94.0,0.128
-93.6,0.124
-93.2,0.124
-92.8,0.116
-92.4,0.104
-92.0,0.108
-91.6,0.104
-91.2,0.108
-90.8,0.104
-90.4,0.092
-90.0,0.096
-89.6,0.096
-89.2,0.088
-88.8,0.088
-88.4,0.084
-88.0,0.088
-87.6,0.084
-87.2,0.072
-86.8,0.084
-86.4,0.092
-86.0,0.088
-85.6,0.088
-85.2,0.088
-84.8,0.092
-84.4,0.1
-84.0,0.092
-83.6,0.1
-83.2,0.108
-82.8,0.108
-82.4,0.12
-82.0,0.12
-81.6,0.116
-81.2,0.124
-80.8,0.12
-80.4,0.116
-80.0,0.124
-79.6,0.128
-79.2,0.124
-78.8,0.124
-78.4,0.128
-78.0,0.128
-77.6,0.12
-77.2,0.116
-76.8,0.116
-76.4,0.116
-76.0,0.12
-75.6,0.128
-75.2,0.124
-74.8,0.116
-74.4,0.12
-74.0,0.112
-73.6,0.108
-73.2,0.108
-72.8,0.108
-72.4,0.1
-72.0,0.108
-71.6,0.108
-71.2,0.108
-70.8,0.112
-70.4,0.104
-70.0,0.104
-69.6,0.1
-69.2,0.104
-68.8,0.108
-68.4,0.108
-68.0,0.112
-67.6,0.112
-67.2,0.108
-66.8,0.112
-66.4,0.112
-66.0,0.104
-65.6,0.104
-65.2,0.104
-64.8,0.1
-64.4,0.1
-64.0,0.092
-63.6,0.088
-63.2,0.088
-62.8,0.088
-62.4,0.088
-62.0,0.088
-61.6,0.092
-61.2,0.092
-60.8,0.084
-60.4,0.092
-60.0,0.1
-59.6,0.1
-59.2,0.1
-58.8,0.1
-58.4,0.1
-58.0,0.108
-57.6,0.108
-57.2,0.112
-56.8,0.112
-56.4,0.104
-56.0,0.1
-55.6,0.104
-55.2,0.104
-54.8,0.1
-54.4,0.096
-54.0,0.092
-53.6,0.092
-53.2,0.092
-52.8,0.096
-52.4,0.092
-52.0,0.088
-51.6,0.096
-51.2,0.092
-50.8,0.096
-50.4,0.104
-50.0,0.104
-49.6,0.096
-49.2,0.1
-48.8,0.104
-48.4,0.108
-48.0,0.112
-47.6,0.116
-47.2,0.116
-46.8,0.108
-46.4,0.116
-46.0,0.116
-45.6,0.112
-45.2,0.112
-44.8,0.108
-44.4,0.108
-44.0,0.108
-43.6,0.112
-43.2,0.112
-42.8,0.112
-42.4,0.108
-42.0,0.1
-41.6,0.096
-41.2,0.096
-40.8,0.092
-40.4,0.088
-40.0,0.084
-39.6,0.08
-39.2,0.08
-38.8,0.08
-38.4,0.08
-38.0,0.08
-37.6,0.084
-37.2,0.084
-36.8,0.092
-36.4,0.092
-36.0,0.096
-35.6,0.096
-35.2,0.096
-34.8,0.104
-34.4,0.104
-34.0,0.108
-33.6,0.108
-33.2,0.108
-32.8,0.108
-32.4,0.108
-32.0,0.108
-31.6,0.104
-31.2,0.104
-30.8,0.096
-30.4,0.1
-30.0,0.1
-29.6,0.104
-29.2,0.1
-28.8,0.108
-28.4,0.108
-28.0,0.104
-27.6,0.108
-27.2,0.108
-26.8,0.108
-26.4,0.108
-26.0,0.108
-25.6,0.1
-25.2,0.1
-24.8,0.096
-24.4,0.084
-24.0,0.084
-23.6,0.08
-23.2,0.084
-22.8,0.076
-22.4,0.084
-22.0,0.092
-21.6,0.092
-21.2,0.092
-20.8,0.092
-20.4,0.096
-20.0,0.1
-19.6,0.108
-19.2,0.112
-18.8,0.12
-18.4,0.132
-18.0,0.136
-17.6,0.136
-17.2,0.132
-16.8,0.136
-16.4,0.128
-16.0,0.128
-15.6,0.124
-15.2,0.12
-14.8,0.116
-14.4,0.112
-14.0,0.108
-13.6,0.112
-13.2,0.112
-12.8,0.112
-12.4,0.108
-12.0,0.104
-11.6,0.108
-11.2,0.116
-10.8,0.116
-10.4,0.12
-10.0,0.12
-9.6,0.128
-9.2,0.132
-8.8,0.136
-8.4,0.136
-8.0,0.14
-7.6,0.136
-7.2,0.128
-6.8,0.124
-6.4,0.124
-6.0,0.128
-5.6,0.124
-5.2,0.116
-4.8,0.112
-4.4,0.108
-4.0,0.108
-3.6,0.096
-3.2,0.092
-2.8,0.092
-2.4,0.092
-2.0,0.088
-1.6,0.092
-1.2,0.096
-0.8,0.096
-0.4,0.096
0.0,0.1
0.4,0.1
0.8,0.104
1.2,0.104
1.6,0.112
2.0,0.112
2.4,0.12
2.8,0.124
3.2,0.128
3.6,0.128
4.0,0.128
4.4,0.128
4.8,0.128
5.2,0.128
5.6,0.124
6.0,0.112
6.4,0.108
6.8,0.104
7.2,0.1
7.6,0.088
8.0,0.084
8.4,0.088
8.8,0.084
9.2,0.08
9.6,0.08
10.0,0.076
10.4,0.072
10.8,0.072
11.2,0.076
11.6,0.084
12.0,0.092
12.4,0.1
12.8,0.1
13.2,0.104
13.6,0.104
14.0,0.104
14.4,0.108
14.8,0.112
15.2,0.112
15.6,0.112
16.0,0.112
16.4,0.112
16.8,0.132
17.2,0.208
17.6,0.292
18.0,0.384
18.4,0.48
18.8,0.588
19.2,0.688
19.6,0.796
20.0,0.896
20.4,0.988
20.8,1.084
21.2,1.184
21.6,1.288
22.0,1.388
22.4,1.488
22.8,1.564
23.2,1.576
23.6,1.592
24.0,1.596
24.4,1.596
24.8,1.596
25.2,1.6
25.6,1.596
26.0,1.596
26.4,1.592
26.8,1.588
27.2,1.588
27.6,1.588
28.0,1.584
28.4,1.58
28.8,1.588
29.2,1.596
29.6,1.588
30.0,1.592
30.4,1.596
30.8,1.596
31.2,1.592
31.6,1.588
32.0,1.588
32.4,1.6
32.8,1.604
33.2,1.6
33.6,1.592
34.0,1.596
34.4,1.604
34.8,1.604
35.2,1.604
35.6,1.608
36.0,1.604
36.4,1.6
36.8,1.596
37.2,1.6
37.6,1.608
38.0,1.604
38.4,1.596
38.8,1.596
39.2,1.608
39.6,1.608
40.0,1.608
40.4,1.604
40.8,1.6
41.2,1.596
41.6,1.596
42.0,1.6
42.4,1.596
42.8,1.6
43.2,1.6
43.6,1.592
44.0,1.596
44.4,1.596
44.8,1.604
45.2,1.596
45.6,1.596
46.0,1.6
46.4,1.596
46.8,1.592
47.2,1.6
47.6,1.6
48.0,1.592
48.4,1.592
48.8,1.588
49.2,1.588
49.6,1.596
50.0,1.596
50.4,1.592
50.8,1.588
51.2,1.592
51.6,1.592
52.0,1.596
52.4,1.596
52.8,1.6
53.2,1.592
53.6,1.592
54.0,1.592
54.4,1.592
54.8,1.592
55.2,1.584
55.6,1.58
56.0,1.584
56.4,1.588
56.8,1.592
57.2,1.588
57.6,1.592
58.0,1.588
58.4,1.596
58.8,1.592
59.2,1.596
59.6,1.592
60.0,1.596
60.4,1.604
60.8,1.608
61.2,1.608
61.6,1.604
62.0,1.6
62.4,1.596
62.8,1.592
63.2,1.592
63.6,1.588
64.0,1.588
64.4,1.588
64.8,1.596
65.2,1.592
65.6,1.596
66.0,1.596
66.4,1.592
66.8,1.588
67.2,1.592
67.6,1.596
68.0,1.6
68.4,1.608
68.8,1.608
69.2,1.616
69.6,1.616
70.0,1.62
70.4,1.62
70.8,1.616
71.2,1.62
71.6,1.624
72.0,1.62
72.4,1.616
72.8,1.616
73.2,1.62
73.6,1.612
74.0,1.612
74.4,1.612
74.8,1.612
75.2,1.608
75.6,1.612
76.0,1.612
76.4,1.612
76.8,1.612
77.2,1.612
77.6,1.608
78.0,1.612
78.4,1.616
78.8,1.62
79.2,1.612
79.6,1.62
80.0,1.62
80.4,1.612
80.8,1.612
81.2,1.604
81.6,1.6
82.0,1.6
82.4,1.588
82.8,1.588
83.2,1.588
83.6,1.592
84.0,1.592
84.4,1.596
84.8,1.596
85.2,1.6
85.6,1.604
86.0,1.604
86.4,1.62
86.8,1.62
87.2,1.628
87.6,1.632
88.0,1.632
88.4,1.644
88.8,1.648
89.2,1.644
89.6,1.64
90.0,1.64
90.4,1.636
90.8,1.632
91.2,1.636
91.6,1.628
92.0,1.628
92.4,1.62
92.8,1.616
93.2,1.612
93.6,1.612
94.0,1.604
94.4,1.6
94.8,1.604
95.2,1.608
95.6,1.604
96.0,1.604
96.4,1.608
96.8,1.604
97.2,1.6
97.6,1.608
98.0,1.6
98.4,1.6
98.8,1.6
99.2,1.6
99.6,1.6
100.0,1.608
100.4,1.612
100.8,1.604
101.2,1.604
101.6,1.612
102.0,1.608
102.4,1.608
102.8,1.616
103.2,1.62
103.6,1.62
104.0,1.632
104.4,1.636
104.8,1.64
105.2,1.64
105.6,1.644
106.0,1.64
106.4,1.636
106.8,1.64
107.2,1.644
107.6,1.64
108.0,1.652
108.4,1.648
108.8,1.644
109.2,1.636
109.6,1.636
110.0,1.632
110.4,1.628
110.8,1.616
111.2,1.612
111.6,1.612
112.0,1.608
112.4,1.608
112.8,1.6
113.2,1.596
113.6,1.596
114.0,1.596
114.4,1.596
114.8,1.596
115.2,1.604
115.6,1.6
116.0,1.596
116.4,1.592
116.8,1.604
117.2,1.604
117.6,1.6
118.0,1.608
118.4,1.612
118.8,1.628
119.2,1.624
119.6,1.624
120.0,1.62
120.4,1.62
120.8,1.62
121.2,1.624
121.6,1.632
122.0,1.628
122.4,1.628
122.8,1.632
123.2,1.636
123.6,1.64
124.0,1.636
124.4,1.636
124.8,1.628
125.2,1.64
125.6,1.636
126.0,1.632
126.4,1.632
126.8,1.636
127.2,1.624
127.6,1.62
128.0,1.624
128.4,1.624
128.8,1.624
129.2,1.62
129.6,1.62
130.0,1.62
130.4,1.612
130.8,1.608
131.2,1.6
131.6,1.604
132.0,1.604
132.4,1.604
132.8,1.6
133.2,1.608
133.6,1.608
134.0,1.604
134.4,1.608
134.8,1.608
135.2,1.608
135.6,1.608
136.0,1.608
136.4,1.616
136.8,1.612
137.2,1.608
137.6,1.608
138.0,1.608
138.4,1.604
138.8,1.604
139.2,1.596
139.6,1.596
140.0,1.604
140.4,1.596
140.8,1.592
141.2,1.592
141.6,1.588
142.0,1.592
142.4,1.584
142.8,1.584
143.2,1.588
143.6,1.584
144.0,1.588
144.4,1.596
144.8,1.596
145.2,1.596
145.6,1.592
146.0,1.592
146.4,1.592
146.8,1.588
147.2,1.592
147.6,1.584
148.0,1.576
148.4,1.58
148.8,1.58
149.2,1.584
149.6,1.588
150.0,1.58
150.4,1.576
150.8,1.58
151.2,1.584
151.6,1.588
152.0,1.584
152.4,1.588
152.8,1.596
153.2,1.6
153.6,1.608
154.0,1.616
154.4,1.616
154.8,1.62
155.2,1.612
155.6,1.612
156.0,1.624
156.4,1.624
156.8,1.62
157.2,1.616
157.6,1.612
158.0,1.608
158.4,1.612
158.8,1.612
159.2,1.604
159.6,1.608
160.0,1.604
160.4,1.608
160.8,1.608
161.2,1.616
161.6,1.616
162.0,1.608
162.4,1.604
162.8,1.608
163.2,1.608
163.6,1.612
164.0,1.612
164.4,1.608
164.8,1.6
165.2,1.604
165.6,1.596
166.0,1.596
166.4,1.592
166.8,1.588
167.2,1.584
167.6,1.58
168.0,1.576
168.4,1.584
168.8,1.576
169.2,1.58
169.6,1.58
170.0,1.58
170.4,1.58
170.8,1.592
171.2,1.588
171.6,1.596
172.0,1.6
172.4,1.608
172.8,1.608
173.2,1.608
173.6,1.612
174.0,1.62
174.4,1.616
174.8,1.612
175.2,1.616
175.6,1.616
176.0,1.62
176.4,1.62
176.8,1.616
177.2,1.616
177.6,1.612
178.0,1.608
178.4,1.6
178.8,1.604
179.2,1.604
179.6,1.608
180.0,1.6
180.4,1.604
180.8,1.616
181.2,1.612
181.6,1.604
182.0,1.608
182.4,1.612
182.8,1.608
183.2,1.616
183.6,1.616
184.0,1.616
184.4,1.616
184.8,1.62
185.2,1.616
185.6,1.616
186.0,1.62
186.4,1.612
186.8,1.608
187.2,1.612
187.6,1.612
188.0,1.608
188.4,1.604
188.8,1.608
189.2,1.608
189.6,1.604
190.0,1.608
190.4,1.604
190.8,1.604
191.2,1.608
191.6,1.608
192.0,1.604
192.4,1.608
192.8,1.608
193.2,1.608
193.6,1.612
194.0,1.616
194.4,1.612
194.8,1.604
195.2,1.604
195.6,1.612
196.0,1.604
196.4,1.608
196.8,1.608
197.2,1.608
197.6,1.604
198.0,1.616
198.4,1.612
198.8,1.608
199.2,1.604
199.6,1.608
200.0,1.604
200.4,1.608
200.8,1.616
201.2,1.616
201.6,1.616
202.0,1.616
202.4,1.616
202.8,1.608
203.2,1.608
203.6,1.608
204.0,1.6
204.4,1.604
204.8,1.608
205.2,1.612
205.6,1.612
206.0,1.616
206.4,1.608
206.8,1.6
207.2,1.6
207.6,1.592
208.0,1.592
208.4,1.596
208.8,1.604
209.2,1.604
209.6,1.604
210.0,1.604
210.4,1.604
210.8,1.608
211.2,1.6
211.6,1.596
212.0,1.592
212.4,1.604
212.8,1.608
213.2,1.608
213.6,1.604
214.0,1.612
214.4,1.612
214.8,1.604
215.2,1.6
215.6,1.604
216.0,1.604
216.4,1.608
216.8,1.596
217.2,1.6
217.6,1.604
218.0,1.608
218.4,1.608
218.8,1.612
219.2,1.612
219.6,1.624
220.0,1.62
220.4,1.612
220.8,1.612
221.2,1.616
221.6,1.616
222.0,1.62
222.4,1.616
222.8,1.624
223.2,1.628
223.6,1.624
224.0,1.62
224.4,1.616
224.8,1.616
225.2,1.616
225.6,1.616
226.0,1.62
226.4,1.628
226.8,1.632
227.2,1.632
227.6,1.624
228.0,1.616
228.4,1.62
228.8,1.616
229.2,1.616
229.6,1.608
230.0,1.612
230.4,1.612
230.8,1.612
231.2,1.612
231.6,1.604
232.0,1.604
232.4,1.604
232.8,1.604
233.2,1.608
233.6,1.616
234.0,1.616
234.4,1.616
234.8,1.62
235.2,1.62
235.6,1.632
236.0,1.628
236.4,1.632
236.8,1.632
237.2,1.624
237.6,1.624
238.0,1.616
238.4,1.612
238.8,1.608
239.2,1.604
239.6,1.596
240.0,1.596
240.4,1.592
240.8,1.592
241.2,1.596
241.6,1.592
242.0,1.596
242.4,1.596
242.8,1.6
243.2,1.608
243.6,1.612
244.0,1.616
244.4,1.62
244.8,1.632
245.2,1.636
245.6,1.64
246.0,1.644
246.4,1.644
246.8,1.652
247.2,1.644
247.6,1.644
248.0,1.644
248.4,1.64
248.8,1.628
249.2,1.628
249.6,1.632
250.0,1.628
250.4,1.62
250.8,1.616
251.2,1.616
251.6,1.62
252.0,1.62
252.4,1.612
252.8,1.608
253.2,1.608
253.6,1.608
254.0,1.608
254.4,1.612
254.8,1.612
255.2,1.608
255.6,1.608
256.0,1.612
256.4,1.62
256.8,1.616
257.2,1.612
257.6,1.604
258.0,1.608
258.4,1.616
258.8,1.608
259.2,1.616
259.6,1.612
260.0,1.604
260.4,1.596
260.8,1.596
261.2,1.6
261.6,1.604
262.0,1.608
262.4,1.6
262.8,1.604
263.2,1.6
263.6,1.608
264.0,1.6
264.4,1.608
264.8,1.616
265.2,1.604
